trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
5694,False,"{'a': 0.0005, 'e': 0.05801811439740843}",20,2,26.490645218153592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5695,False,"{'a': 0.0005, 'e': 0.05798911259126546}",25,14,20.6720938968115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5696,False,"{'a': 0.0005, 'e': 0.05796012528240095}",30,13,17.123894022078183,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5697,False,"{'a': 0.0005, 'e': 0.05793115246356806}",25,20,7.553906927349505,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5698,False,"{'a': 0.0005, 'e': 0.057902194127523586}",20,13,13.267480782709569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5699,False,"{'a': 0.0005, 'e': 0.05787325026702795}",25,18,-17.494896990379704,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
5700,False,"{'a': 0.0005, 'e': 0.05784432087484518}",25,10,27.82524898443902,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5701,False,"{'a': 0.0005, 'e': 0.05781540594374293}",25,18,2.1495668011393683,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
5702,False,"{'a': 0.0005, 'e': 0.057786505466492465}",25,0,32.69246373099978,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5703,False,"{'a': 0.0005, 'e': 0.05775761943586867}",25,8,29.306968478401295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5704,False,"{'a': 0.0005, 'e': 0.057728747844650034}",20,14,13.362543576645155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5705,False,"{'a': 0.0005, 'e': 0.057699890685618656}",30,19,10.042182852338883,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5706,False,"{'a': 0.0005, 'e': 0.05767104795156025}",30,11,-16.47580344650553,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
5707,False,"{'a': 0.0005, 'e': 0.057642219635264134}",25,13,-0.772164928473833,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
5708,False,"{'a': 0.0005, 'e': 0.057613405729523226}",20,15,10.428237981128756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5709,False,"{'a': 0.0005, 'e': 0.05758460622713405}",20,0,32.24587581073966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5710,False,"{'a': 0.0005, 'e': 0.05755582112089674}",20,14,9.29509025539725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5711,False,"{'a': 0.0005, 'e': 0.057527050403615}",30,11,33.536359987096525,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5712,False,"{'a': 0.0005, 'e': 0.05749829406809616}",35,8,30.165763362433747,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
5713,False,"{'a': 0.0005, 'e': 0.05746955210715114}",25,10,28.886681431482092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5714,False,"{'a': 0.0005, 'e': 0.057440824513594446}",20,0,26.85169443370565,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
5715,False,"{'a': 0.0005, 'e': 0.05741211128024418}",20,15,8.807468136338871,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5716,False,"{'a': 0.0005, 'e': 0.05738341239992203}",30,14,8.723788322240775,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
5717,False,"{'a': 0.0005, 'e': 0.05735472786545328}",20,16,7.247894270711761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5718,False,"{'a': 0.0005, 'e': 0.057326057669666794}",30,3,39.633444879402724,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
5719,False,"{'a': 0.0005, 'e': 0.057297401805395026}",25,17,12.381706625028583,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5720,False,"{'a': 0.0005, 'e': 0.057268760265474006}",20,2,17.19826662478682,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
5721,False,"{'a': 0.0005, 'e': 0.057240133042743356}",20,5,28.187480147280276,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5722,False,"{'a': 0.0005, 'e': 0.05721152013004626}",25,13,18.950868844140917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5723,False,"{'a': 0.0005, 'e': 0.057182921520229496}",25,11,28.198959723584952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5724,False,"{'a': 0.0005, 'e': 0.05715433720614341}",20,6,10.574709271677307,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
5725,False,"{'a': 0.0005, 'e': 0.05712576718064192}",20,11,15.355717578039812,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5726,False,"{'a': 0.0005, 'e': 0.05709721143658252}",20,13,12.112148638478196,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5727,False,"{'a': 0.0005, 'e': 0.05706866996682629}",20,12,17.213914998452005,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5728,False,"{'a': 0.0005, 'e': 0.05704014276423784}",20,5,26.46053319165126,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5729,False,"{'a': 0.0005, 'e': 0.05701162982168538}",20,6,12.947193723036712,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
5730,False,"{'a': 0.0005, 'e': 0.056983131132040676}",25,10,29.801513265435837,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5731,False,"{'a': 0.0005, 'e': 0.056954646688179046}",20,8,10.426612623302159,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5732,False,"{'a': 0.0005, 'e': 0.05692617648297939}",25,11,24.98305554512031,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5733,False,"{'a': 0.0005, 'e': 0.056897720509324144}",30,16,28.00848854784337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5734,False,"{'a': 0.0005, 'e': 0.056869278760099326}",20,10,19.382836664551586,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5735,False,"{'a': 0.0005, 'e': 0.056840851228194496}",25,13,24.816402283604265,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5736,False,"{'a': 0.0005, 'e': 0.05681243790650277}",30,1,41.82536497878255,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
5737,False,"{'a': 0.0005, 'e': 0.056784038787920814}",30,3,45.71545349952832,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5738,False,"{'a': 0.0005, 'e': 0.05675565386534885}",30,15,30.199244432777704,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5739,False,"{'a': 0.0005, 'e': 0.05672728313169065}",20,11,16.319410052325196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5740,False,"{'a': 0.0005, 'e': 0.05669892657985352}",20,9,20.596730285569567,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5741,False,"{'a': 0.0005, 'e': 0.05667058420274834}",25,17,12.632955549847804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5742,False,"{'a': 0.0005, 'e': 0.0566422559932895}",30,13,29.417670300788195,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5743,False,"{'a': 0.0005, 'e': 0.05661394194439496}",20,8,22.93077618310007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5744,False,"{'a': 0.0005, 'e': 0.056585642048986196}",25,17,4.351157167763926,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
5745,False,"{'a': 0.0005, 'e': 0.05655735629998824}",30,15,27.64319368542613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5746,False,"{'a': 0.0005, 'e': 0.056529084690329655}",20,12,15.674353470969011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5747,False,"{'a': 0.0005, 'e': 0.056500827212942535}",25,15,16.128705138962093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5748,False,"{'a': 0.0005, 'e': 0.05647258386076252}",20,14,10.08494868592241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5749,False,"{'a': 0.0005, 'e': 0.056444354626728754}",30,18,20.992862098920686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5750,False,"{'a': 0.0005, 'e': 0.05641613950378394}",20,13,14.954493091397055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5751,False,"{'a': 0.0005, 'e': 0.0563879384848743}",20,7,28.201474465515854,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5752,False,"{'a': 0.0005, 'e': 0.05635975156294957}",25,18,14.461065023093461,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5753,False,"{'a': 0.0005, 'e': 0.056331578730963026}",20,15,11.320278845755372,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5754,False,"{'a': 0.0005, 'e': 0.05630341998187146}",25,11,12.292592404889806,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
5755,False,"{'a': 0.0005, 'e': 0.05627527530863518}",25,3,26.013856043914938,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
5756,False,"{'a': 0.0005, 'e': 0.05624714470421802}",25,0,41.19658823806306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5757,False,"{'a': 0.0005, 'e': 0.05621902816158733}",20,10,17.19388511223628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5758,False,"{'a': 0.0005, 'e': 0.056190925673713976}",30,19,8.826839879780849,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
5759,False,"{'a': 0.0005, 'e': 0.05616283723357233}",20,7,23.419824329055647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5760,False,"{'a': 0.0005, 'e': 0.05613476283414028}",30,12,32.23629952375687,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5761,False,"{'a': 0.0005, 'e': 0.05610670246839924}",25,13,19.963001666241375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5762,False,"{'a': 0.0005, 'e': 0.056078656129334103}",20,0,30.655641922945755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5763,False,"{'a': 0.0005, 'e': 0.056050623809933295}",25,19,9.71990045144557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5764,False,"{'a': 0.0005, 'e': 0.05602260550318873}",20,16,8.097080232824444,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5765,False,"{'a': 0.0005, 'e': 0.05599460120209583}",30,12,29.16599867661229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5766,False,"{'a': 0.0005, 'e': 0.055966610899653525}",20,6,27.797118173224973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5767,False,"{'a': 0.0005, 'e': 0.055938634588864236}",30,20,18.613161334274327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5768,False,"{'a': 0.0005, 'e': 0.055910672262733885}",20,9,-17.312359786932902,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
5769,False,"{'a': 0.0005, 'e': 0.05588272391427189}",25,14,21.529825820588528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5770,False,"{'a': 0.0005, 'e': 0.055854789536491166}",25,15,2.7003948962125204,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
5771,False,"{'a': 0.0005, 'e': 0.05582686912240812}",20,11,19.484015588584104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5772,False,"{'a': 0.0005, 'e': 0.05579896266504264}",25,10,30.959571900841844,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5773,False,"{'a': 0.0005, 'e': 0.05577107015741812}",20,13,16.163749576770975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5774,False,"{'a': 0.0005, 'e': 0.05574319159256143}",25,5,9.645782520835088,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
5775,False,"{'a': 0.0005, 'e': 0.055715326963502926}",25,10,24.70923089121613,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5776,False,"{'a': 0.0005, 'e': 0.055687476263276456}",20,7,25.351568430623402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5777,False,"{'a': 0.0005, 'e': 0.05565963948491934}",20,16,7.802157980752174,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5778,False,"{'a': 0.0005, 'e': 0.05563181662147238}",25,8,-12.873184131205523,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
5779,False,"{'a': 0.0005, 'e': 0.05560400766597987}",25,17,15.261024538899605,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5780,False,"{'a': 0.0005, 'e': 0.05557621261148957}",20,10,17.021153807120143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5781,False,"{'a': 0.0005, 'e': 0.055548431451052704}",20,7,23.98473265462761,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5782,False,"{'a': 0.0005, 'e': 0.055520664177724}",30,19,-1.1588766675052264,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
5783,False,"{'a': 0.0005, 'e': 0.05549291078456162}",20,9,-22.152290638733948,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
5784,False,"{'a': 0.0005, 'e': 0.05546517126462724}",25,17,15.925956952307443,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5785,False,"{'a': 0.0005, 'e': 0.05543744561098595}",20,1,31.99487055679521,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5786,False,"{'a': 0.0005, 'e': 0.05540973381670636}",25,15,16.410089481250132,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5787,False,"{'a': 0.0005, 'e': 0.05538203587486051}",20,0,28.361964136821562,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5788,False,"{'a': 0.0005, 'e': 0.055354351778523915}",20,0,24.261990917083754,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
5789,False,"{'a': 0.0005, 'e': 0.05532668152077556}",25,18,13.068957848116925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5790,False,"{'a': 0.0005, 'e': 0.05529902509469786}",20,5,26.369233858117493,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5791,False,"{'a': 0.0005, 'e': 0.05527138249337673}",30,16,24.19126892403554,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5792,False,"{'a': 0.0005, 'e': 0.05524375370990151}",20,9,-0.6514401357212432,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
5793,False,"{'a': 0.0005, 'e': 0.05521613873736501}",20,11,15.075294717971163,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5794,False,"{'a': 0.0005, 'e': 0.05518853756886347}",20,0,28.536517705584068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5795,False,"{'a': 0.0005, 'e': 0.055160950197496623}",20,3,24.88673146949163,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5796,False,"{'a': 0.0005, 'e': 0.05513337661636761}",20,15,8.901403540805571,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5797,False,"{'a': 0.0005, 'e': 0.05510581681858304}",25,12,23.29955472097635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5798,False,"{'a': 0.0005, 'e': 0.05507827079725296}",35,17,30.233736841072623,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5799,False,"{'a': 0.0005, 'e': 0.05505073854549086}",20,16,7.018372496371135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5800,False,"{'a': 0.0005, 'e': 0.05502322005641369}",20,10,15.728712001980867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5801,False,"{'a': 0.0005, 'e': 0.05499571532314182}",25,11,29.15403425797796,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5802,False,"{'a': 0.0005, 'e': 0.05496822433879906}",25,14,21.490319972806006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5803,False,"{'a': 0.0005, 'e': 0.05494074709651268}",25,12,27.784626147523618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5804,False,"{'a': 0.0005, 'e': 0.05491328358941335}",20,10,18.115678436656836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5805,False,"{'a': 0.0005, 'e': 0.054885833810635214}",25,5,26.23634011955658,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
5806,False,"{'a': 0.0005, 'e': 0.05485839775331581}",35,24,24.83407372834339,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5807,False,"{'a': 0.0005, 'e': 0.05483097541059613}",30,20,19.49571216222747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5808,False,"{'a': 0.0005, 'e': 0.054803566775620594}",30,18,10.849722867692327,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
5809,False,"{'a': 0.0005, 'e': 0.05477617184153703}",20,12,5.340934368061627,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
5810,False,"{'a': 0.0005, 'e': 0.05474879060149672}",20,7,24.216201869205108,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5811,False,"{'a': 0.0005, 'e': 0.05472142304865434}",20,12,16.46582752278549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5812,False,"{'a': 0.0005, 'e': 0.05469406917616801}",25,15,-1.9157566025015405,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
5813,False,"{'a': 0.0005, 'e': 0.05466672897719926}",20,12,14.683739883136848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5814,False,"{'a': 0.0005, 'e': 0.054639402444913034}",20,9,22.04137060008217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5815,False,"{'a': 0.0005, 'e': 0.05461208957247771}",20,12,14.352408725031781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5816,False,"{'a': 0.0005, 'e': 0.05458479035306506}",25,18,10.47487443852587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5817,False,"{'a': 0.0005, 'e': 0.05455750477985028}",25,9,25.977392215462576,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5818,False,"{'a': 0.0005, 'e': 0.05453023284601198}",25,13,19.0271467136486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5819,False,"{'a': 0.0005, 'e': 0.05450297454473218}",25,13,20.60969025500555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5820,False,"{'a': 0.0005, 'e': 0.05447572986919629}",25,4,37.1529554685046,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5821,False,"{'a': 0.0005, 'e': 0.05444849881259316}",25,13,24.75787856299305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5822,False,"{'a': 0.0005, 'e': 0.05442128136811501}",20,12,15.11118335220609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5823,False,"{'a': 0.0005, 'e': 0.054394077528957495}",20,5,26.71570090862177,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5824,False,"{'a': 0.0005, 'e': 0.05436688728831964}",30,21,16.53378216734871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5825,False,"{'a': 0.0005, 'e': 0.05433971063940389}",20,12,14.464010514068738,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5826,False,"{'a': 0.0005, 'e': 0.054312547575416086}",20,1,22.29193390181413,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
5827,False,"{'a': 0.0005, 'e': 0.05428539808956546}",30,16,27.667997543559874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5828,False,"{'a': 0.0005, 'e': 0.05425826217506463}",25,17,17.172101472751578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5829,False,"{'a': 0.0005, 'e': 0.054231139825129636}",20,10,19.67451431593212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5830,False,"{'a': 0.0005, 'e': 0.054204031032979876}",20,6,21.47101426481645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5831,False,"{'a': 0.0005, 'e': 0.05417693579183815}",20,8,21.239963115922713,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5832,False,"{'a': 0.0005, 'e': 0.054149854094930665}",25,18,14.30206395211118,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5833,False,"{'a': 0.0005, 'e': 0.05412278593548698}",20,14,10.296870956228975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5834,False,"{'a': 0.0005, 'e': 0.054095731306740065}",20,16,8.80687108696734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5835,False,"{'a': 0.0005, 'e': 0.054068690201926256}",20,16,8.914558494307533,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5836,False,"{'a': 0.0005, 'e': 0.05404166261428528}",30,21,17.3764370188068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5837,False,"{'a': 0.0005, 'e': 0.054014648537060235}",20,9,19.63476924547205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5838,False,"{'a': 0.0005, 'e': 0.05398764796349761}",20,9,23.056282830530513,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5839,False,"{'a': 0.0005, 'e': 0.053960660886847256}",20,12,16.92511076204125,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5840,False,"{'a': 0.0005, 'e': 0.0539336873003624}",20,8,21.02122736460058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5841,False,"{'a': 0.0005, 'e': 0.05390672719729966}",25,11,26.832756075548552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5842,False,"{'a': 0.0005, 'e': 0.053879780570918995}",20,14,13.048473185454096,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5843,False,"{'a': 0.0005, 'e': 0.053852847414483755}",25,12,25.10783350437899,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5844,False,"{'a': 0.0005, 'e': 0.053825927721260644}",20,0,34.08070629255199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5845,False,"{'a': 0.0005, 'e': 0.053799021484519746}",30,15,27.544791282094398,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5846,False,"{'a': 0.0005, 'e': 0.0537721286975345}",35,10,41.370105164737744,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
5847,False,"{'a': 0.0005, 'e': 0.05374524935358171}",20,7,24.415283970360235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5848,False,"{'a': 0.0005, 'e': 0.053718383445941535}",20,10,18.350218013114716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5849,False,"{'a': 0.0005, 'e': 0.053691530967897506}",20,9,19.14047479243957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5850,False,"{'a': 0.0005, 'e': 0.0536646919127365}",25,13,26.462670385393313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5851,False,"{'a': 0.0005, 'e': 0.053637866273748745}",20,13,13.975649387569268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5852,False,"{'a': 0.0005, 'e': 0.05361105404422784}",30,16,-55.7756985014172,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
5853,False,"{'a': 0.0005, 'e': 0.053584255217470726}",20,3,21.70221714087966,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
5854,False,"{'a': 0.0005, 'e': 0.053557469786777695}",20,10,16.39181751323649,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5855,False,"{'a': 0.0005, 'e': 0.05353069774545239}",25,12,20.764193315967038,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5856,False,"{'a': 0.0005, 'e': 0.0535039390868018}",30,20,19.881951693444197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5857,False,"{'a': 0.0005, 'e': 0.053477193804136264}",25,15,13.788682006942828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5858,False,"{'a': 0.0005, 'e': 0.053450461890769456}",20,0,31.07040311424929,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5859,False,"{'a': 0.0005, 'e': 0.0534237433400184}",20,13,15.122897825463413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5860,False,"{'a': 0.0005, 'e': 0.053397038145203454}",20,6,22.808873293815534,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5861,False,"{'a': 0.0005, 'e': 0.05337034629964832}",20,15,9.31957230369283,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5862,False,"{'a': 0.0005, 'e': 0.05334366779668004}",35,23,22.487298066479614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5863,False,"{'a': 0.0005, 'e': 0.05331700262962899}",25,8,31.53750764739648,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5864,False,"{'a': 0.0005, 'e': 0.053290350791828874}",35,21,24.785565306879462,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5865,False,"{'a': 0.0005, 'e': 0.053263712276616734}",20,13,10.496057139030395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5866,False,"{'a': 0.0005, 'e': 0.05323708707733294}",30,21,16.47205701272929,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5867,False,"{'a': 0.0005, 'e': 0.05321047518732119}",25,14,23.048484158404406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5868,False,"{'a': 0.0005, 'e': 0.05318387659992852}",20,5,28.999342266567183,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5869,False,"{'a': 0.0005, 'e': 0.05315729130850527}",20,11,13.111751817192694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5870,False,"{'a': 0.0005, 'e': 0.05313071930640513}",35,18,32.28557541934443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5871,False,"{'a': 0.0005, 'e': 0.05310416058698509}",20,8,24.15575454408042,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5872,False,"{'a': 0.0005, 'e': 0.053077615143605476}",20,15,11.472148594268468,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5873,False,"{'a': 0.0005, 'e': 0.053051082969629924}",25,13,-17.596070990325888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
5874,False,"{'a': 0.0005, 'e': 0.053024564058425386}",35,18,31.93973736594949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
